Formula,Name,IUPAC Standard InChIKey,EA_,IE_,SMILES,EA,IE
C28H16,"Anthra[2,1-a]aceanthrylene",VPHATVBTDPTUCM-UHFFFAOYSA-N,,,C1=CC=C2C=C3C(=CC2=C1)C=CC4=C3C5=CC=CC6=CC7=CC=CC=C7C4=C65,1.638183833,6.310285322
C28H16,"Dibenzo[de,kl]pentaphene",OXTYHSIIHSDTJZ-UHFFFAOYSA-N,,,C1=CC2=C3C(=C1)C=C4C(=CC=C5C4=CC6=CC=CC7=C6C5=CC=C7)C3=CC=C2,1.894048866,5.641629419
C28H16,"Dibenzo[de,qr]pentacene",LLBQGLWXEFIVIW-UHFFFAOYSA-N,,,,1.547598414,5.974936958
C28H16,"Naphtho[1,2-b]perylene",WUHYPVQGVLXUGA-UHFFFAOYSA-N,,,,1.217610617,6.284706982
C28H16,"Naphtho[2,1-b]perylene",WSGYFFITETVLQO-UHFFFAOYSA-N,,,,1.224032413,6.294802263
C28H16,"Dibenzo[a,pqr]picene",BONCTFIYKUPQBM-UHFFFAOYSA-N,,,,1.083215488,6.417333396
C28H16,"Dibenzo[c,pqr]picene",VRLCJMJBJNLVMI-UHFFFAOYSA-N,,,,1.074072592,6.414612296
C28H16,"Dibenzo[f,pqr]picene",NRPSEXHAISRPKU-UHFFFAOYSA-N,,,,0.998861388,6.517796408
C28H16,Benzo[vwx]hexaphene,CGWAWXCCHAVXRY-UHFFFAOYSA-N,,,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C=CC6=CC7=CC=CC=C7C(=C65)C=C4,1.297556535,6.229060487
C28H16,"Dibenzo[a,f]perylene",LUNAYPYLUWMUNY-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=C3C=C4C=CC=CC4=C5C3=C2C6=CC=CC7=C6C5=CC=C7,1.605911587,5.931698679
C28H16,"Dibenzo[b,tuv]picene",NVIAXPZVJZAHGU-UHFFFAOYSA-N,,,,1.221882744,6.286775018
C12H13N3O2,Isocarboxazid,XKFPYPQQHFEXRZ-UHFFFAOYSA-N,,,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2,0.043752567,6.907648405
C12H13N3O2,Ethyl 3-amino-2-phenylpyrazole-4-carboxylate,AYJIUOZKKTUKKD-UHFFFAOYSA-N,,,CCOC(=O)C1=C(N(N=C1)C2=CC=CC=C2)N,-0.19168789,7.283021429
C12H13N3O2,Triaziquone,PXSOHRWMIRDKMP-UHFFFAOYSA-N,,,C1CN1C2=CC(=O)C(=C(C2=O)N3CC3)N4CC4,1.401567861,6.527878083
C10H8O3,"2H-1-Benzopyran-2-one, 7-methoxy-",LIIALPBMIOVAHH-UHFFFAOYSA-N,,,COC1=CC2=C(C=C1)C=CC(=O)O2,0.359079077,7.741714535
C10H8O3,6-Methoxycoumarin,VKVCJIMMVPXDQD-UHFFFAOYSA-N,,,COC1=CC2=C(C=C1)OC(=O)C=C2,0.549596894,7.606971105
C10H8O3,Hymecromone,HSHNITRMYYLLCV-UHFFFAOYSA-N,,8.47,CC1=CC(=O)OC2=C1C=CC(=C2)O,0.34332935,7.828955722
C10H8O3,"2-Propenal, 3-(1,3-benzodioxol-5-yl)-",HZUFMSJUNLSDSZ-OWOJBTEDSA-N,,,C1OC2=C(O1)C=C(C=C2)C=CC=O,0.734590877,7.49012435
C10H8O3,4-Methoxycoumarin,MLCMXDYMSAZNPC-UHFFFAOYSA-N,,,COC1=CC(=O)OC2=CC=CC=C21,0.236267671,8.076336365
C10H8O3,Monophenyl succinic anhydride,HDFKMLFDDYWABF-UHFFFAOYSA-N,,,C1C(C(=O)OC1=O)C2=CC=CC=C2,-0.109959651,8.676189255
C10H8O3,"2-Furoic acid, pent-2-en-4-ynyl ester",FSBJYDJWNUJZJO-UHFFFAOYSA-N,,,C#CC=CCOC(=O)C1=CC=CO1,0.326763294,7.956482794
C10H8O3,"2-Furancarboxaldehyde, 5-(2-furanylmethyl)-",ZVXQJTFLBBRAPN-UHFFFAOYSA-N,,,C1=COC(=C1)CC2=CC=C(O2)C=O,0.150585674,7.708759293
C10H8O3,"Carbonic acid, propargyl phenyl ester",QDKDRURRUQJPAD-UHFFFAOYSA-N,,,C#CCOC(=O)OC1=CC=CC=C1,-,-
C10H8O3,"2H-1-Benzopyran-2-one, 8-methoxy-",ODRDTKMYQDXVGG-UHFFFAOYSA-N,,,COC1=CC=CC2=C1OC(=O)C=C2,0.427479368,-
C10H8O3,3-Acetoxybenzofuran,XCBLZAJCKKRBED-UHFFFAOYSA-N,,,CC(=O)OC1=COC2=CC=CC=C21,-0.473871402,7.563716499
C10H8O3,Benzoylacrylic acid,PLPDHGOODMBBGN-VOTSOKGWSA-N,,,C1=CC=C(C=C1)C(=O)C=CC(=O)O,1.463774928,8.511540936
C8H8N2O6,"2-(2,4-dinitrophenoxy)ethanol",YYTMNJWMYPSLOD-UHFFFAOYSA-N,,,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])OCCO,1.76661159,8.553745197
C8H8N2O6,"1,2-Dimethoxy-4,5-dinitrobenzene",WFDHPWTYKOAFBJ-UHFFFAOYSA-N,,,COC1=C(C=C(C(=C1)[N+](=O)[O-])[N+](=O)[O-])OC,1.621416415,8.407798998
C6H5N,Cyclopentadienecarbonitrile,KTPNQKDTYCBNCC-UHFFFAOYSA-N,,9.7,C1C=CC=C1C#N,0.129989668,8.683498129
C18H11N,"Dibenzo(b,def)carbazole",MOBQGBVFDKCBQD-UHFFFAOYSA-N,,,C1=CC=C2C3=C4C(=CC2=C1)NC5=CC=CC(=C54)C=C3,0.299152292,6.57437624
C18H11N,"4H-Naphtho[1,2,3,4-def]carbazole",ZNJUMXZMXWTDMU-UHFFFAOYSA-N,,,C1=CC=C2C3=C4C(=CC=C3)NC5=CC=CC(=C54)C2=C1,0.023817788,6.880442847
C8H10N4O2,Caffeine,RYYVLZVUVIJVGH-UHFFFAOYSA-N,,7.95,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,-0.412061615,7.632070531
C8H10N4O2,Terephthalic dihydrazide,ALHNLFMSAXZKRC-UHFFFAOYSA-N,,,C1=CC(=CC=C1C(=O)NN)C(=O)NN,1.336645137,-
C27H16,"6,13-Dihydro-3h-tricyclopenta[def,jkl,pqr]tetraphenylene",VXASNQSXFKTMGI-MRCUWXFGSA-N,,,,-,-
C14H8N2,"[1,1'-Biphenyl]-4,4'-dicarbonitrile",KAXYYLCSSXFXKR-UHFFFAOYSA-N,,10.4,C1=CC(=CC=C1C#N)C2=CC=C(C=C2)C#N,1.446177575,8.409265671
C14H8N2,"[1,1'-Biphenyl]-2,2'-dicarbonitrile",XDQREGRMKWTMOO-UHFFFAOYSA-N,,,C1=CC=C(C(=C1)C#N)C2=CC=CC=C2C#N,0.986123919,8.527535562
C9H9NO2,"1H-Indene, 2,3-dihydro-5-nitro-",DLURUQQMVLOLCP-UHFFFAOYSA-N,,,C1CC2=C(C1)C=C(C=C2)[N+](=O)[O-],0.669790602,8.575810597
C9H9NO2,"4,7-Methano-1H-isoindole-1,3(2H)-dione, 3a,4,7,7a-tetrahydro-, (3aα,4α,7α,7aα)-",GPIUUMROPXDNRH-UHFFFAOYSA-N,,,C1C2C=CC1C3C2C(=O)NC3=O,-0.503776291,-
C9H9NO2,"3-Pyridinecarboxylic acid, 2-propenyl ester",SJUZMXLTUGZSSQ-UHFFFAOYSA-N,,,C=CCOC(=O)C1=CN=CC=C1,0.334360605,8.258603806
C9H9NO2,"Benzene, (2-nitropropen-1-yl)-",WGSVFWFSJDAYBM-BQYQJAHWSA-N,,,CC(=CC1=CC=CC=C1)[N+](=O)[O-],1.117713594,8.278258312
C9H9NO2,1-(Isocyanatomethyl)-4-(methyloxy)benzene,QRBHVARIMDDOOV-UHFFFAOYSA-N,,,COC1=CC=C(C=C1)CN=C=O,-,-
C9H9NO2,3-(NO2)C6H4C(CH3)=CH2,WMTKDRPCKOBHGI-UHFFFAOYSA-N,,,CC(=C)C1=CC(=CC=C1)[N+](=O)[O-],0.921892353,8.3840057
C9H9NO2,4-(NO2)C6H4C(CH3)=CH2,LCJRDURRRLSHJO-UHFFFAOYSA-N,,,CC(=C)C1=CC=C(C=C1)[N+](=O)[O-],1.112902689,8.353575639
C9H9NO2,"Acetamide, N-(4-formylphenyl)-",SKLUWKYNZNXSLX-UHFFFAOYSA-N,,,CC(=O)NC1=CC=C(C=C1)C=O,0.444469916,8.055688658
C9H9NO2,"2,6-Dimethoxybenzonitrile",XHAHKSSLDJIEDH-UHFFFAOYSA-N,,,COC1=C(C(=CC=C1)OC)C#N,0.070664246,-
C9H9NO2,"Benzamide, N-acetyl-",KGGRQKDGRGUWAT-UHFFFAOYSA-N,,,CC(=O)NC(=O)C1=CC=CC=C1,-,-
C9H9NO2,m-Aminocinnamic acid,JNXMJSYJCFTLJB-SNAWJCMRSA-N,,,C1=CC(=CC(=C1)N)C=CC(=O)O,0.381492778,8.019274898
C9H9NO2,"m-Acetanisidide, a,a,a-trifluoro-",TZCQPHOSHKXEQV-UHFFFAOYSA-N,,,COC1=CC=CC(=C1)NC(=O)C(F)(F)F,0.524810394,7.351525121
C9H9NO2,2-Hydroxy-3-methoxyphenylacetonitrile,HGPGOFBJMBBPAX-UHFFFAOYSA-N,,,COC1=CC=CC(=C1O)CC#N,-0.071766291,7.901965556
C9H9NO2,"1,2-Propanedione, 1-phenyl-, 2-oxime",YPINLRNGSGGJJT-UHFFFAOYSA-N,,,CC(=NO)C(=O)C1=CC=CC=C1,-,-
C9H9NO2,"3,4-Dimethoxybenzoic acid nitrile",OSEQIDSFSBWXRE-UHFFFAOYSA-N,,8.72,COC1=C(C=C(C=C1)C#N)OC,0.685162096,8.338498024
C9H9NO2,"Benzonitrile, 2,3-dimethoxy-",LBXGBNHUNHWYRM-UHFFFAOYSA-N,,,COC1=CC=CC(=C1OC)C#N,-0.017257216,7.606334368
C9H9NO2,4-Ethoxyphenyl isocyanate,FMYVTFRADSNGDN-UHFFFAOYSA-N,,,CCOC1=CC=C(C=C1)N=C=O,0.012410937,7.752634309
C9H9NO2,3-Phenyl-2-oxazolidinone,NCTCGHLIHJJIBK-UHFFFAOYSA-N,,,C1COC(=O)N1C2=CC=CC=C2,-1.021647879,7.705205536
C9H9NO2,1-(1-Methylethenyl)-2-nitrobenzene,AXBMADGEFGKTLM-UHFFFAOYSA-N,,,CC(=C)C1=CC=CC=C1[N+](=O)[O-],0.909266449,8.130850882
C9H9NO2,(2E)-3-(2-aminophenyl)-2-propenoic acid,KMBQKHKEEHEPOE-AATRIKPKSA-N,,,C1=CC=C(C(=C1)C=CC(=O)O)N,0.482962597,7.329457
C14H11NO5,"4-Nitrobenzoic acid, 4-methoxyphenyl ester",RUPXYSFECLCNRL-UHFFFAOYSA-N,,,COC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)[N+](=O)[O-],1.641351193,-
C14H11NO5,"o-Anisic acid, 4-nitrophenyl ester",CPBMFVDCDPNIMB-UHFFFAOYSA-N,,,COC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)[N+](=O)[O-],1.400610034,-
C14H11NO5,"p-Anisic acid, 4-nitrophenyl ester",GVFAAEZPGJXBRI-UHFFFAOYSA-N,,,COC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)[N+](=O)[O-],1.247063803,7.846120421
C14H11NO5,"m-Anisic acid, 4-nitrophenyl ester",UFTJORSNWKUIQS-UHFFFAOYSA-N,,,COC1=CC=CC(=C1)C(=O)OC2=CC=C(C=C2)[N+](=O)[O-],1.356079233,-
C9H8O3,p-Coumaric acid,NGSWKAQJJWESNS-ZZXKWVIFSA-N,,,C1=CC(=CC=C1C=CC(=O)O)O,0.457563849,7.687766006
C9H8O3,"Benzoic acid, 4-formyl-, methyl ester",FEIOASZZURHTHB-UHFFFAOYSA-N,1.158,,COC(=O)C1=CC=C(C=C1)C=O,1.079446765,8.748801808
C9H8O3,2-Acetylbenzoic acid,QDAWXRKTSATEOP-UHFFFAOYSA-N,,,CC(=O)C1=CC=CC=C1C(=O)O,0.622740062,8.072703697
C9H8O3,4-Acetoxybenzaldehyde,SEVSMVUOKAMPDO-UHFFFAOYSA-N,,,CC(=O)OC1=CC=C(C=C1)C=O,0.518263427,8.42403036
C9H8O3,Carbic anhydride,KNDQHSIWLOJIGP-ZTYPAOSTSA-N,,,C1C2C=CC1C3C2C(=O)OC3=O,-0.277688255,-
C9H8O3,"Benzeneacetic acid, α-oxo-, methyl ester",YLHXLHGIAMFFBU-UHFFFAOYSA-N,,,COC(=O)C(=O)C1=CC=CC=C1,0.985106228,8.362432819
C9H8O3,"3',4'-(Methylenedioxy)acetophenone",BMHMKWXYXFBWMI-UHFFFAOYSA-N,,,CC(=O)C1=CC2=C(C=C1)OCO2,-0.022813702,-
C9H8O3,"2-Propenoic acid, 3-(3-hydroxyphenyl)-",KKSDGJDHHZEWEP-SNAWJCMRSA-N,,,C1=CC(=CC(=C1)O)C=CC(=O)O,0.633129221,7.919535699
C9H8O3,"2-Furoic acid, but-3-yn-2-yl ester",JYIATTCFRNWMAJ-UHFFFAOYSA-N,,,CC(C#C)OC(=O)C1=CC=CO1,-0.121102556,8.316008132
C9H8O3,4-Acetylbenzoic acid,QBHDSQZASIBAAI-UHFFFAOYSA-N,,,CC(=O)C1=CC=C(C=C1)C(=O)O,1.01326417,-
C9H8O3,"1,4-Benzodioxan-6-carboxaldehyde",CWKXDPPQCVWXAG-UHFFFAOYSA-N,,,C1COC2=C(O1)C=CC(=C2)C=O,0.038710369,7.808547472
C9H8O3,"p-Coumaric acid, trans",NGSWKAQJJWESNS-ZZXKWVIFSA-N,,,C1=CC(=CC=C1C=CC(=O)O)O,0.457563849,7.687766006
C9H8O3,"2-Propenoic acid, 3-(3-hydroxyphenyl)-, (E)-",KKSDGJDHHZEWEP-SNAWJCMRSA-N,,,C1=CC(=CC(=C1)O)C=CC(=O)O,0.633129221,7.919535699
C9H8O3,"2-Propenoic acid, 3-(4-hydroxyphenyl)-, (Z)-",NGSWKAQJJWESNS-UTCJRWHESA-N,,,C1=CC(=CC=C1C=CC(=O)O)O,0.419895662,7.667477485
C9H8O3,"2-Propenoic acid, 3-(2-hydroxyphenyl)-, (E)-",PMOWTIHVNWZYFI-AATRIKPKSA-N,,8.5,C1=CC=C(C(=C1)C=CC(=O)O)O,0.561267692,7.799088928
C9H8O3,"2-Propenoic acid, 3-(2-hydroxyphenyl)-",PMOWTIHVNWZYFI-AATRIKPKSA-N,,,C1=CC=C(C(=C1)C=CC(=O)O)O,0.561267692,7.799088928
C9H8O3,"(1α,2α,3β,6β)-1,2,3,6-tetrahydro-3,6-methanophthalic anhydride",KNDQHSIWLOJIGP-GBNDHIKLSA-N,,,C1C2C=CC1C3C2C(=O)OC3=O,-0.277688255,-
C9H8O3,"Benzenepropanoic acid, α-oxo-",BTNMPGBKDVTSJY-UHFFFAOYSA-N,,,C1=CC=C(C=C1)CC(=O)C(=O)O,0.810781677,8.124423644
C9H8O3,3-(2-hydroxyphenyl)-propenoic acid,PMOWTIHVNWZYFI-AATRIKPKSA-N,,,C1=CC=C(C(=C1)C=CC(=O)O)O,0.561267692,7.799088928
C9H8O3,2-Hydroxy-5-methylisophthalaldehyde,ZBOUXALQDLLARY-UHFFFAOYSA-N,,,CC1=CC(=C(C(=C1)C=O)O)C=O,1.103046865,8.296168592
C9H8O3,3-Acetoxybenzaldehyde,GVUMZPWBUAGJBP-UHFFFAOYSA-N,,,CC(=O)OC1=CC=CC(=C1)C=O,0.444965156,-
C20H14N4,"3-(2-Pyridyl)-5,6-diphenyl-1,2,4-triazine",OTMYLOBWDNFTLO-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C2=C(N=NC(=N2)C3=CC=CC=N3)C4=CC=CC=C4,1.206266351,6.983969818
C6H8N2O3,"1,5-Dimethylbarbituric acid",DABBHRQKJNIVFT-UHFFFAOYSA-N,,,CC1C(=O)NC(=O)N(C1=O)C,-0.044838286,8.826361321
C6H8N2O3,"Carbamic acid, (cyanoacetyl)-, ethyl ester",HSOGVWWWGVFXGF-UHFFFAOYSA-N,,,CCOC(=O)NC(=O)CC#N,-0.281922287,-
C6H8N2O3,"4,5-Dihydro-5-oxo-1h-pyrazole-3-carboxylic acid, ethyl ester",KNWNWWDKWKYUBB-UHFFFAOYSA-N,,,CCOC(=O)C1=NNC(=O)C1,0.475485014,8.619606701
C6H8N2O3,"5,5-dimethylbarbituric acid",LAOZSCRCYVBSJA-UHFFFAOYSA-N,,,CC1(C(=O)NC(=O)NC1=O)C,-0.027700798,8.894081337
C6H8N2O3,"1,3-Dimethylbarbituric acid",VVSASNKOFCZVES-UHFFFAOYSA-N,,,CN1C(=O)CC(=O)N(C1=O)C,-0.1091406,8.742287495
C17H10O,7H-Benz[de]anthracen-7-one,HUKPVYBUJRAUAG-UHFFFAOYSA-N,,8,C1=CC=C2C(=C1)C3=CC=CC4=C3C(=CC=C4)C2=O,1.253651587,7.499827792
C17H10O,1-Pyrenecarboxaldehyde,RCYFOPUXRMOLQM-UHFFFAOYSA-N,,,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)C=O,1.221844649,7.343832572
C17H10O,11H-benzo[b]fluorene-11-one,MLMNDNOSVOKYMT-UHFFFAOYSA-N,,,C1=CC=C2C=C3C(=CC2=C1)C4=CC=CC=C4C3=O,1.149822574,-
C17H10O,11H-Benzo[a]fluoren-11-one,RNICURKFVSAHLQ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C(=O)C4=CC=CC=C34,1.371363651,7.363585037
C17H10O,7H-Benzo[c]fluorene-7-one,USYWCEDYVLPNHH-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4C3=O,1.357224816,7.379381022
C17H10O,Cyclopenta[def]pyren-4-one,IKRLZQBBTYFDNW-UHFFFAOYSA-N,,,C1=CC23C=CC4(C2=O)C=CC=C5C4=C3C(=C1)C=C5,-,-
C17H10O,Benzo[a]fluorenone,RNICURKFVSAHLQ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=CC3=C2C(=O)C4=CC=CC=C34,1.371363651,7.363585037
C17H10O,6H- cyclohepta [cd] phenalen-6-one,HNKFNESNOKNNRF-UHFFFAOYSA-N,,,,-,-
C12H12N2O2,3(5)-phenyl-5(3)-ethoxycarbonylpyrazole,AZZHJDRWBMQEKD-UHFFFAOYSA-N,,,CCOC(=O)C1=CC(=NN1)C2=CC=CC=C2,0.053521316,7.66442441
C12H12N2O2,"3-(1-Methyl-1h-benzimidazol-2-yl)-2-propenoic acid, methyl ester",AHBBBKGCRLPJLP-BQYQJAHWSA-N,,,,-,-
C12H12N2O2,"2-[(Ethoxycarbonyl)amino]isoquinolinium, inner salt",BQGZJAUEBWDHKZ-UHFFFAOYSA-N,,,,0.89365822,7.374412293
C12H12N2O2,"1H-pyrido[3,4-b]indole-3-carboxylic acid, 2,3,4,9-tetrahydro-",FSNCEEGOMTYXKY-UHFFFAOYSA-N,,,C1C(NCC2=C1C3=CC=CC=C3N2)C(=O)O,-0.76796789,6.891134049
C12H12N2O2,"Imidazole-5-carboxylic acid, 1-benzyl-, methyl ester",DOTNQIPIURWNFJ-UHFFFAOYSA-N,,,COC(=O)C1=CN=CN1CC2=CC=CC=C2,-0.088141871,7.917900318
C12H12N2O2,N-acetyl-n-(1h-indol-3-yl)acetamide,KUOQIDRMEFJIDA-UHFFFAOYSA-N,,,CC(=O)N(C1=CNC2=CC=CC=C21)C(=O)C,-0.361318542,7.304324921
C12H12N2O2,2-(M-methoxyphenoxy)-3-methyl pyrazine,QOGDMTJYROWOSQ-UHFFFAOYSA-N,,,CC1=NC=CN=C1OC2=CC=CC(=C2)OC,-0.081964974,7.316458306
C14H9N,4H-Benzo[def]carbazole,VQOUCGZKKPJLGH-UHFFFAOYSA-N,,7.6,C1=CC2=C3C(=C1)NC4=CC=CC(=C43)C=C2,-0.054661457,6.963205104
C14H9N,"Cyclopent[4,5]azepino[2,1,7-cd]pyrrolizine",NCTLVUDKEUVIDI-UHFFFAOYSA-N,,7.06,C1=CC2=CC3=CC=C4N3C(=CC2=C1)C=C4,0.514255247,6.744208255
C14H9N,9H-Fluorene-9-carbonitrile,CJVMCKCMPQEKPZ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C(C3=CC=CC=C32)C#N,0.137867253,7.911649951
C14H13N3,MEPANIPYRIM,CIFWZNRJIBNXRE-UHFFFAOYSA-N,,,CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2,0.280733166,6.923762759
C14H13N3,"1,3,5-Pentanetricarbonitrile, 3-phenyl",KVDYEBISIZWSRT-UHFFFAOYSA-N,,,C1=CC=C(C=C1)C(CCC#N)(CCC#N)C#N,0.029864073,9.174936953
C18H13NO,"6-ethyl-7H-indeno[2,1-c]quinolin-7-one",VUUKNGWRGNVTCD-UHFFFAOYSA-N,,,,1.614257201,7.634693672
C18H13NO,1-Acetamidopyrene,GJNGMQYHOZFQNX-UHFFFAOYSA-N,,,CC(=O)NC1=C2C=CC3=CC=CC4=C3C2=C(C=C4)C=C1,0.662353835,6.652877254
C10H7N,"Pyrrolo[2,1,5-cd]indolizine",DTPOQEUUHFQKSS-UHFFFAOYSA-N,,7.63,C1=CC2=CC=C3N2C(=C1)C=C3,-0.11980187,7.362355099
C10H7N,3-Ethynyl-1h-indole,UJJFTIBNCODKOS-UHFFFAOYSA-N,,,C#CC1=CNC2=CC=CC=C21,-0.639273465,7.221211642
C36H20,"Dinaphtho[1,2,3-fg:1',2',3'-qr]pentacene",XHHDHHQKDFFTPG-UHFFFAOYSA-N,,6.82,C1=CC=C2C(=C1)C=C3C4=CC5=CC=CC=C5C6=C4C(=CC7=CC=CC=C76)C8=CC9=CC=CC=C9C2=C38,1.256386292,6.278176342
C36H20,"Dibenzo[hi,wx]heptacene",NGSFIBSXBXFSQF-UHFFFAOYSA-N,,6.68,C1=CC=C2C=C3C4=C5C(=CC=C4)C6=CC7=CC8=CC=CC=C8C=C7C9=C6C(=CC=C9)C5=CC3=CC2=C1,1.452985767,6.094883046
C36H20,"Dinaphtho[3,2,1-fg:1',2',3'-st]pentacene",FPGVNXHJDAMCCI-UHFFFAOYSA-N,,6.95,C1=CC=C2C=C3C(=CC2=C1)C4=C5C(=CC6=CC=CC=C64)C7=CC=CC=C7C8=CC9=CC=CC=C9C3=C85,1.211297665,-
C36H20,"Dibenzo[j,xyz]heptaphene",KADSIADUIOVQLQ-UHFFFAOYSA-N,,6.74,C1=CC=C2C=C3C4=C5C(=CC3=CC2=C1)C6=CC=CC=C6C7=CC8=CC9=CC=CC=C9C=C8C(=C75)C=C4,1.449910924,6.110066784
C36H20,"Dinaphtho[3,2,1-fg!1',2',3'-ij]pentaphene",IMKLKQLDYDLPNK-UHFFFAOYSA-N,,,,1.57225158,5.967698832
C36H20,"Dinaphtho[1,2,3-fg!3',2',1'-qr]pentacene",LKZJAHUGJPUPEG-UHFFFAOYSA-N,,,,1.439026524,6.089468057
C36H20,"Dinaphtho[3,2,1-fg!3',2',1'-qr]pentacene",WXRUBTMWQFFGIZ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=C3C4=C5C(=CC6=CC=CC=C64)C7=CC=CC=C7C=C5C8=C3C2=CC9=CC=CC=C98,1.539271848,5.965413108
C36H20,"Dibenzo[f,j]naphtho[1,2,3,4-pqr]picene",XXDFFHCCWVRCIQ-UHFFFAOYSA-N,,,,-,-
C36H20,"Dibenzo[b,tuv]naphtho[2,1-m]picene",DSPSAZHJBQSTMS-UHFFFAOYSA-N,,,,1.377801774,6.143128149
C36H20,"Dinaphtho[1,8-bc!1',8'-mn]picene",NEIJGYRTBQBVHN-UHFFFAOYSA-N,,,,2.35048618,5.196158138
C36H20,"Tetrabenzo[a,c,hi,qr]pentacene",OQDUPEKPFHPVOO-UHFFFAOYSA-N,,,C1=CC=C2C3=C4C(=CC=C3)C5=C(C=C6C7=CC=CC=C7C8=CC=CC=C8C6=C5)C9=CC=CC(=C94)C2=C1,-,6.621007731
C36H20,"Tetrabenzo[a,e,j,o]perylene",OKENVRBOJRVTTG-UHFFFAOYSA-N,,,,1.774510943,5.763616332
C36H20,"Tetrabenzo[a,f,k,n]perylene",XCUCZRCFIJJYST-UHFFFAOYSA-N,,,,1.712442652,5.830528181
C36H20,"Tetrabenzo[a,f,j,o]perylene",MWLMHSGPMCQCFJ-UHFFFAOYSA-N,,,C1=CC=C2C(=C1)C=C3C=C4C=CC=CC4=C5C3=C2C6=C7C5=C8C=CC=CC8=CC7=CC9=CC=CC=C96,1.917776858,5.627751809
C36H20,"Pyreno[2,1-b]picene",AKWPZDGJLVLPPN-UHFFFAOYSA-N,,,,1.426210143,6.131155309
C34H18,"Dibenzo[a,rst]naphtho[8,1,2-cde]pentaphene",KMIGNEYTFAGKRW-UHFFFAOYSA-N,,6.59,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C6C=CC7=C8C6=C(C(=C54)C=C3)C9=CC=CC=C9C8=CC=C7,1.451570795,6.068842119
C34H18,"Tetrabenzo[de,hi,op,st]pentacene",UVTINTHSQNZHEZ-UHFFFAOYSA-N,,6.06,C1=CC2=C3C(=C1)C4=C5C(=CC=C4)C6=C7C(=C5C3=CC=C2)C=CC=C7C8=CC=CC9=C8C6=CC=C9,1.72490529,5.76791567
C34H18,"Tetrabenzo[a,cd,j,lm]perylene",KUYLRUBFWCGZHL-UHFFFAOYSA-N,,6.58,C1=CC=C2C(=C1)C3=CC=CC4=C3C5=C(C=C4)C6=C7C(=C25)C=CC8=C7C(=CC=C8)C9=CC=CC=C96,1.30422323,6.228897221
C34H18,"Tetrabenzo[c,m,pqr,tuv]picene",FVVWCSNRORRPPI-UHFFFAOYSA-N,,6.48,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C6C=CC7=CC8=CC=CC=C8C9=C7C6=C(C=C9)C(=C54)C=C3,1.531679979,5.975970976
C34H18,"Dibenzo[m,pqr]naptho[1,2,3,4-tuv]picene",AYMPPZHDKKQMLT-UHFFFAOYSA-N,,6.59,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=C6C=CC7=C8C6=C5C9=CC=CC=C9C8=CC=C7)C=C3,1.432495884,6.089168736
C34H18,"Tetrabenzo[de,h,kl,rst]pentaphene",JITUTDSDJPQCGO-UHFFFAOYSA-N,,6.46,C1=CC=C2C(=C1)C3=C4C(=CC=C5C4=C2C6=CC=CC7=C6C5=CC=C7)C8=CC=CC9=C8C3=CC=C9,1.762701369,5.75811971
C34H18,"Dinaphtho[1,2,3-cd:1',2',3'-lm]perylene",PHPNRYPCHXWKKB-UHFFFAOYSA-N,,6.42,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=C6C=CC7=CC8=CC=CC=C8C9=C7C6=C5C=C9)C=C3,1.584986328,5.93499121
C34H18,"Dibenzo[fg,ij]naphtho[1,2,3,4-rst]pentaphene",JZEKMRGHHRSJKK-UHFFFAOYSA-N,,6.84,C1=CC=C2C(=C1)C3=C4C(=CC=C3)C5=CC=CC6=C5C7=C(C8=CC=CC=C68)C9=CC=CC=C9C2=C47,-,6.330421462
C34H18,"Dibenzo[fg,ij]naphtho[2,1,8-uva]pentaphene",MXPSNBYFUKZXES-UHFFFAOYSA-N,,,,1.515870388,6.00410715
C34H18,"Dinaphtho[2,1,8-jkl!2',1',8'-uva]pentacene",SZJCGVGZBZCJJB-UHFFFAOYSA-N,,,,1.631870881,5.941957226
